video_filename,start_time,end_time,label
Burglary026_x264.mp4,00:40.7,00:42.4,normal
Burglary026_x264.mp4,00:42.4,00:44.9,normal
Burglary026_x264.mp4,00:44.7,00:46.2,normal
Burglary027_x264.mp4,00:01.1,00:06.6,normal
Burglary027_x264.mp4,00:01.1,00:06.6,normal
Burglary027_x264.mp4,00:01.1,00:06.6,normal
Burglary027_x264.mp4,00:07.4,00:10.7,normal
Burglary027_x264.mp4,00:09.4,00:21.7,normal
Burglary027_x264.mp4,00:19.5,00:20.7,normal
Burglary027_x264.mp4,00:22.5,00:33.7,normal
Burglary027_x264.mp4,00:37.5,00:38.7,normal
Burglary027_x264.mp4,00:40.8,01:03.2,normal
Burglary027_x264.mp4,01:12.1,01:17.6,normal
Burglary027_x264.mp4,01:12.1,01:17.2,normal
Burglary027_x264.mp4,01:23.2,01:26.6,normal
Burglary027_x264.mp4,01:23.8,01:26.4,normal
Burglary027_x264.mp4,01:23.4,01:30.6,normal
Burglary027_x264.mp4,01:23.4,01:30.6,normal
Burglary027_x264.mp4,01:31.3,01:37.6,normal
Burglary027_x264.mp4,01:37.1,01:43.4,normal
Burglary028_x264.mp4,00:01.7,00:04.9,normal
Burglary028_x264.mp4,00:04.2,00:07.1,normal
Burglary028_x264.mp4,00:10.0,00:15.9,normal
Burglary028_x264.mp4,00:15.1,00:22.9,normal
Burglary028_x264.mp4,00:22.2,00:27.4,normal
Burglary028_x264.mp4,00:28.7,00:30.1,normal
Burglary029_x264.mp4,00:01.5,00:03.1,normal
Burglary029_x264.mp4,00:03.5,00:10.1,normal
Burglary029_x264.mp4,00:15.5,00:17.1,normal
Burglary029_x264.mp4,00:20.2,00:28.1,normal
Burglary029_x264.mp4,00:28.5,00:30.1,normal
Burglary029_x264.mp4,00:30.4,00:31.4,normal
Burglary029_x264.mp4,00:45.0,01:03.8,normal
Burglary029_x264.mp4,01:20.1,01:35.3,normal
Burglary029_x264.mp4,01:39.0,02:04.4,normal
Burglary029_x264.mp4,02:15.7,02:32.2,normal
Burglary029_x264.mp4,02:15.7,02:32.2,normal
Burglary030_x264.mp4,00:10.6,00:15.7,normal
Burglary030_x264.mp4,00:15.6,00:19.7,normal
Burglary030_x264.mp4,00:20.6,00:23.7,normal
Burglary030_x264.mp4,00:23.6,00:27.7,normal
Burglary031_x264.mp4,00:00.1,00:15.1,normal
Burglary031_x264.mp4,00:15.1,00:30.1,normal
Burglary031_x264.mp4,00:33.2,01:01.6,normal
Burglary031_x264.mp4,01:03.6,01:04.2,normal
Burglary031_x264.mp4,01:04.5,01:12.7,normal
Burglary031_x264.mp4,01:13.0,01:24.1,normal
Burglary031_x264.mp4,01:25.0,01:50.1,normal
Burglary031_x264.mp4,01:50.9,02:10.3,normal
Burglary031_x264.mp4,02:10.2,02:20.2,normal
Burglary031_x264.mp4,02:20.0,02:34.6,normal
Burglary031_x264.mp4,02:34.0,02:44.6,normal
Burglary031_x264.mp4,02:45.0,02:54.6,normal
Burglary031_x264.mp4,02:55.0,03:14.6,normal
Burglary033_x264.mp4,00:00.0,00:04.2,normal
Burglary033_x264.mp4,00:04.0,00:06.2,normal
Burglary033_x264.mp4,00:06.0,00:09.2,normal
Burglary033_x264.mp4,00:10.0,00:12.2,normal
Burglary033_x264.mp4,00:12.0,00:42.0,normal
Burglary034_x264.mp4,00:09.0,00:14.1,normal
Burglary034_x264.mp4,00:14.4,00:17.8,normal
Burglary034_x264.mp4,00:16.4,00:17.8,normal
Burglary034_x264.mp4,00:14.4,00:17.8,normal
Burglary034_x264.mp4,00:28.8,00:34.7,normal
Burglary034_x264.mp4,00:34.8,00:36.7,normal
Burglary035_x264.mp4,00:01.1,00:33.6,normal
Burglary035_x264.mp4,00:33.1,00:43.6,normal
Burglary035_x264.mp4,00:47.5,00:56.2,normal
Burglary035_x264.mp4,00:56.5,00:58.2,normal
Burglary035_x264.mp4,01:00.5,01:02.2,normal
Burglary035_x264.mp4,01:40.5,01:42.2,normal
Burglary035_x264.mp4,01:58.5,01:59.2,normal
Burglary035_x264.mp4,02:01.5,02:03.1,normal
Burglary035_x264.mp4,02:11.6,02:13.6,normal
Burglary036_x264.mp4,00:01.3,00:05.8,normal
Burglary036_x264.mp4,00:05.3,00:11.8,normal
Burglary036_x264.mp4,00:12.4,00:22.0,normal
Burglary036_x264.mp4,00:22.4,00:23.0,normal
Burglary036_x264.mp4,00:23.4,00:26.0,normal
Burglary036_x264.mp4,00:26.8,00:30.4,normal
Burglary036_x264.mp4,00:30.8,00:32.4,normal
Burglary036_x264.mp4,00:32.8,00:33.4,normal
Burglary037_x264.mp4,00:07.2,00:14.8,normal
Burglary037_x264.mp4,00:16.8,00:20.9,normal
Burglary037_x264.mp4,00:21.3,00:30.1,normal
Burglary037_x264.mp4,00:30.5,00:33.9,normal
Burglary037_x264.mp4,00:33.5,00:35.9,normal
Burglary037_x264.mp4,00:35.5,00:36.9,normal
Burglary037_x264.mp4,00:36.5,00:37.9,normal
Burglary037_x264.mp4,00:37.5,00:54.9,normal
Burglary037_x264.mp4,00:54.5,00:57.9,normal
Burglary037_x264.mp4,00:58.1,01:01.1,normal
Burglary038_x264.mp4,00:01.1,00:06.3,normal
Burglary038_x264.mp4,00:06.1,00:08.3,normal
Burglary038_x264.mp4,00:06.1,00:08.3,normal
Burglary038_x264.mp4,00:09.3,00:14.1,normal
Burglary038_x264.mp4,00:10.3,00:12.1,normal
Burglary038_x264.mp4,00:14.3,00:15.1,normal
Burglary038_x264.mp4,00:15.3,00:16.1,normal
Burglary040_x264.mp4,00:05.5,00:16.5,normal
Burglary040_x264.mp4,00:16.5,00:18.5,normal
Burglary040_x264.mp4,00:20.2,00:24.8,normal
Burglary040_x264.mp4,00:24.2,00:28.8,normal
Burglary040_x264.mp4,00:32.3,00:35.3,normal
Burglary040_x264.mp4,00:35.3,00:40.3,normal
Burglary040_x264.mp4,00:48.3,00:57.7,normal
Burglary040_x264.mp4,01:01.8,01:08.3,normal
Burglary040_x264.mp4,01:16.7,01:21.7,normal
Burglary040_x264.mp4,01:21.7,01:30.7,normal
Burglary040_x264.mp4,01:32.5,01:35.9,normal
Burglary040_x264.mp4,01:36.5,01:39.9,normal
Burglary040_x264.mp4,01:40.0,01:48.1,normal
Burglary040_x264.mp4,01:50.1,01:57.8,normal
Burglary040_x264.mp4,02:05.5,02:09.3,normal
Burglary040_x264.mp4,02:14.7,02:20.3,normal
Burglary040_x264.mp4,02:24.9,02:29.2,normal
Burglary040_x264.mp4,02:35.2,02:40.3,normal
Burglary040_x264.mp4,02:47.7,02:55.7,normal
Burglary041_x264.mp4,00:00.2,00:03.0,normal
Burglary041_x264.mp4,00:03.2,00:13.0,normal
Burglary041_x264.mp4,00:13.8,00:20.2,normal
Burglary041_x264.mp4,00:23.8,00:30.2,normal
Burglary041_x264.mp4,00:32.6,00:35.1,normal
Burglary041_x264.mp4,00:41.3,00:45.6,normal
Burglary041_x264.mp4,00:45.3,00:48.6,normal
Burglary041_x264.mp4,00:48.7,00:51.0,normal
Burglary041_x264.mp4,00:51.1,00:55.5,normal
Burglary041_x264.mp4,00:55.7,00:57.5,normal
Burglary042_x264.mp4,00:04.1,00:08.1,normal
Burglary042_x264.mp4,00:08.8,00:13.1,normal
Burglary042_x264.mp4,00:14.8,00:26.8,normal
Burglary042_x264.mp4,00:24.8,00:36.8,normal
Burglary042_x264.mp4,00:24.8,00:36.8,normal
Burglary042_x264.mp4,00:36.2,00:42.5,normal
Burglary042_x264.mp4,00:42.2,00:45.8,normal
Burglary042_x264.mp4,00:45.2,00:52.8,normal
Burglary042_x264.mp4,00:55.5,01:28.7,normal
Burglary042_x264.mp4,01:29.1,01:38.9,normal
Burglary042_x264.mp4,01:39.8,02:02.9,normal
Burglary042_x264.mp4,02:03.8,02:06.1,normal
Burglary042_x264.mp4,02:06.8,02:10.1,normal
Burglary043_x264.mp4,00:07.3,00:12.8,normal
Burglary043_x264.mp4,00:12.3,00:14.8,normal
Burglary043_x264.mp4,00:14.3,00:16.8,normal
Burglary043_x264.mp4,00:16.3,00:17.8,normal
Burglary046_x264.mp4,00:01.2,00:08.9,normal
Burglary046_x264.mp4,00:09.3,00:17.0,normal
Burglary046_x264.mp4,00:17.3,00:28.0,normal
Burglary046_x264.mp4,00:28.3,00:30.0,normal
Burglary046_x264.mp4,00:31.3,00:34.0,normal
Burglary046_x264.mp4,00:34.0,00:39.1,normal
Burglary046_x264.mp4,00:43.8,01:15.4,normal
Burglary046_x264.mp4,00:43.8,01:15.4,normal
Burglary047_x264.mp4,00:08.8,00:24.4,normal
Burglary047_x264.mp4,00:24.9,00:27.0,normal
Burglary047_x264.mp4,00:28.7,00:44.7,normal
Burglary047_x264.mp4,00:40.4,00:42.4,normal
Burglary047_x264.mp4,00:52.3,01:03.7,normal
Burglary047_x264.mp4,00:52.3,01:03.7,normal
Burglary047_x264.mp4,00:52.3,01:03.7,normal
Burglary047_x264.mp4,01:10.3,01:18.7,normal
Burglary047_x264.mp4,01:13.3,01:20.7,normal
Burglary047_x264.mp4,01:20.3,01:27.7,normal
Burglary048_x264.mp4,00:05.1,00:10.5,normal
Burglary048_x264.mp4,00:10.1,00:15.5,normal
Burglary048_x264.mp4,00:15.1,00:20.5,normal
Burglary048_x264.mp4,00:21.4,00:24.9,normal
Burglary048_x264.mp4,00:24.4,00:27.9,normal
Burglary048_x264.mp4,00:27.4,00:34.9,normal
Burglary048_x264.mp4,00:35.9,00:38.6,normal
Burglary048_x264.mp4,00:42.5,00:45.6,normal
Burglary048_x264.mp4,00:45.1,00:53.1,normal
Burglary050_x264.mp4,00:01.4,00:04.3,normal
Burglary050_x264.mp4,00:04.4,00:07.3,normal
Burglary050_x264.mp4,00:07.4,00:10.3,normal
Burglary050_x264.mp4,00:11.6,00:13.5,normal
Burglary050_x264.mp4,00:13.6,00:14.9,normal
Burglary050_x264.mp4,00:14.9,00:18.5,normal
Burglary050_x264.mp4,00:18.6,00:24.5,normal
Burglary050_x264.mp4,00:25.6,00:27.5,normal
Burglary051_x264.mp4,00:00.0,00:09.0,normal
Burglary051_x264.mp4,00:09.8,00:10.0,normal
Burglary051_x264.mp4,00:10.8,00:11.0,normal
Burglary051_x264.mp4,00:01.9,00:06.5,normal
Burglary051_x264.mp4,00:06.9,00:10.5,normal
Burglary051_x264.mp4,00:12.9,00:16.5,normal
Burglary051_x264.mp4,00:17.4,00:25.7,normal
Burglary051_x264.mp4,00:26.1,00:28.0,normal
Burglary051_x264.mp4,00:28.1,00:32.0,normal
Burglary051_x264.mp4,00:33.9,00:37.7,normal
Burglary051_x264.mp4,00:37.9,00:41.7,normal
Burglary053_x264.mp4,00:01.1,00:30.4,normal
Burglary053_x264.mp4,00:23.1,00:37.4,normal
Burglary053_x264.mp4,00:37.8,00:50.4,normal
Burglary053_x264.mp4,00:57.9,01:20.2,normal
Burglary053_x264.mp4,00:50.9,01:20.2,normal
Burglary053_x264.mp4,01:20.4,01:21.4,normal
Burglary053_x264.mp4,01:19.4,01:22.4,normal
Burglary053_x264.mp4,01:25.0,01:34.4,normal
Burglary053_x264.mp4,01:35.9,01:40.2,normal
Burglary053_x264.mp4,01:47.7,01:48.0,normal
Burglary053_x264.mp4,01:48.7,01:49.0,normal
Burglary054_x264.mp4,00:01.1,00:02.5,normal
Burglary054_x264.mp4,00:02.1,00:05.5,normal
Burglary054_x264.mp4,00:05.1,00:10.5,normal
Burglary054_x264.mp4,00:05.1,00:10.5,normal
Burglary055_x264.mp4,00:01.9,00:07.5,normal
Burglary055_x264.mp4,00:07.9,00:14.5,normal
Burglary055_x264.mp4,00:14.9,00:17.5,normal
Burglary055_x264.mp4,00:17.0,00:33.7,normal
Burglary055_x264.mp4,00:38.5,00:45.2,normal
Burglary055_x264.mp4,00:48.5,00:50.2,normal
Burglary055_x264.mp4,00:51.5,00:55.2,normal
Burglary055_x264.mp4,01:14.9,01:16.9,normal
Burglary055_x264.mp4,01:24.9,01:30.9,normal
Burglary056_x264.mp4,00:01.7,00:04.6,normal
Burglary056_x264.mp4,00:05.3,00:11.2,normal
Burglary056_x264.mp4,00:13.3,00:15.2,normal
Burglary056_x264.mp4,00:11.3,00:17.4,normal
Burglary056_x264.mp4,00:19.3,00:20.4,normal
Burglary056_x264.mp4,00:20.3,00:21.4,normal
Burglary056_x264.mp4,00:21.3,00:45.9,normal
Burglary059_x264.mp4,00:00.4,00:01.0,normal
Burglary059_x264.mp4,00:01.4,00:02.0,normal
Burglary059_x264.mp4,00:03.3,00:10.0,normal
Burglary059_x264.mp4,00:10.3,00:12.0,normal
Burglary060_x264.mp4,00:01.9,00:05.0,normal
Burglary060_x264.mp4,00:05.9,00:09.0,normal
Burglary060_x264.mp4,00:09.7,00:14.2,normal
Burglary060_x264.mp4,00:14.7,00:17.2,normal
Burglary063_x264.mp4,00:17.4,00:23.9,normal
Burglary063_x264.mp4,00:24.4,00:33.6,normal
Burglary063_x264.mp4,00:33.6,00:37.0,normal
Burglary063_x264.mp4,00:37.6,00:45.0,normal
Burglary063_x264.mp4,00:45.6,00:50.0,normal
Burglary063_x264.mp4,00:51.9,00:57.8,normal
Burglary063_x264.mp4,00:58.3,01:02.3,normal
Burglary063_x264.mp4,01:08.3,01:26.3,normal
Burglary063_x264.mp4,01:28.1,01:35.1,normal
Burglary063_x264.mp4,01:38.1,01:55.1,normal
Burglary063_x264.mp4,01:55.2,01:59.9,normal
Burglary063_x264.mp4,01:48.0,01:59.9,normal
Explosion001_x264.mp4,00:03.7,00:13.6,normal
Explosion002_x264.mp4,00:12.5,00:18.0,normal
Explosion002_x264.mp4,00:12.5,00:23.9,normal
Explosion002_x264.mp4,00:22.6,00:32.7,suspicious
Explosion002_x264.mp4,00:49.5,01:06.4,suspicious
Explosion002_x264.mp4,01:11.8,01:39.9,suspicious
Explosion002_x264.mp4,01:11.8,01:24.2,normal
Explosion002_x264.mp4,01:38.6,01:49.1,normal
Explosion003_x264.mp4,00:00.0,00:03.1,normal
Explosion003_x264.mp4,00:03.0,00:06.2,normal
Explosion003_x264.mp4,00:06.3,00:07.0,normal
Explosion003_x264.mp4,00:07.0,00:18.9,normal
Explosion004_x264.mp4,00:00.0,00:02.1,normal
Explosion004_x264.mp4,00:02.0,00:06.2,normal
Explosion004_x264.mp4,00:03.1,00:17.1,normal
Explosion004_x264.mp4,00:18.7,00:29.4,normal
Explosion004_x264.mp4,00:34.0,00:54.2,normal
Explosion004_x264.mp4,00:47.0,01:03.2,suspicious
Explosion004_x264.mp4,00:54.2,01:03.2,suspicious
Explosion005_x264.mp4,00:00.0,00:08.0,normal
Explosion005_x264.mp4,00:01.0,00:13.0,suspicious
Explosion005_x264.mp4,00:07.6,00:11.8,suspicious
Explosion005_x264.mp4,00:11.6,00:23.1,suspicious
Explosion005_x264.mp4,00:08.9,00:10.3,normal
Explosion005_x264.mp4,00:08.9,00:23.1,normal
Explosion006_x264.mp4,00:00.0,01:04.0,normal
Explosion006_x264.mp4,00:00.0,00:04.4,normal
Explosion006_x264.mp4,00:05.0,00:13.4,normal
Explosion006_x264.mp4,00:13.0,01:04.0,normal
Explosion006_x264.mp4,00:13.5,00:30.2,normal
Fighting002_x264.mp4,00:00.0,00:02.2,normal
Fighting002_x264.mp4,00:02.5,00:05.8,normal
Fighting002_x264.mp4,00:04.3,00:06.0,normal
Fighting002_x264.mp4,00:06.3,00:08.0,normal
Fighting002_x264.mp4,00:08.1,00:11.2,normal
Fighting002_x264.mp4,00:11.2,00:22.9,normal
Fighting002_x264.mp4,00:26.6,00:37.4,normal
Fighting002_x264.mp4,01:00.8,01:14.2,normal
Fighting002_x264.mp4,01:13.7,01:20.6,normal
Fighting003_x264.mp4,00:00.3,00:18.0,normal
Fighting003_x264.mp4,00:17.7,00:25.9,normal
Fighting003_x264.mp4,00:34.6,00:49.2,normal
Fighting003_x264.mp4,00:55.2,01:00.2,normal
Fighting003_x264.mp4,01:00.9,01:03.4,normal
Fighting003_x264.mp4,01:04.5,01:12.2,suspicious
Fighting003_x264.mp4,01:04.5,01:12.2,suspicious
Fighting003_x264.mp4,01:12.9,01:21.8,suspicious
Fighting003_x264.mp4,01:12.9,01:21.8,normal
Fighting003_x264.mp4,01:22.0,01:42.5,normal
Fighting003_x264.mp4,01:22.0,01:42.5,normal
Fighting005_x264.mp4,00:01.3,00:09.2,normal
Fighting005_x264.mp4,00:08.3,00:11.6,normal
Fighting005_x264.mp4,00:23.0,00:26.3,normal
Fighting005_x264.mp4,00:32.5,00:48.1,normal
Fighting005_x264.mp4,00:32.5,00:48.1,normal
Fighting006_x264.mp4,00:00.0,00:07.2,normal
Fighting006_x264.mp4,00:07.2,00:10.1,normal
Fighting006_x264.mp4,00:10.2,00:17.0,normal
Fighting006_x264.mp4,00:10.2,00:17.0,normal
Fighting006_x264.mp4,00:07.2,00:15.6,normal
Fighting006_x264.mp4,00:14.7,00:22.2,normal
Fighting006_x264.mp4,00:22.2,00:28.2,normal
Fighting009_x264.mp4,00:00.8,00:17.8,normal
Fighting009_x264.mp4,00:19.9,00:46.7,normal
Fighting009_x264.mp4,00:52.1,00:58.8,normal
Fighting009_x264.mp4,00:52.1,00:58.8,normal
Fighting012_x264.mp4,00:00.0,00:11.9,suspicious
Fighting012_x264.mp4,00:15.0,00:31.6,suspicious
Fighting013_x264.mp4,00:00.0,00:03.1,normal
Fighting013_x264.mp4,00:02.1,00:09.2,normal
Fighting013_x264.mp4,00:10.1,00:12.1,normal
Fighting013_x264.mp4,00:12.1,00:16.0,normal
Fighting013_x264.mp4,00:16.1,00:21.0,normal
Fighting013_x264.mp4,00:21.1,00:24.1,normal
Fighting013_x264.mp4,00:24.1,00:25.2,normal
Fighting013_x264.mp4,00:25.1,00:26.1,normal
Fighting013_x264.mp4,00:25.1,00:28.1,suspicious
Fighting013_x264.mp4,00:28.1,00:31.1,suspicious
Fighting013_x264.mp4,00:31.0,00:46.1,suspicious
Fighting013_x264.mp4,00:34.0,00:44.2,normal
Fighting013_x264.mp4,00:46.0,00:47.1,normal
Fighting016_x264.mp4,00:00.0,00:02.2,normal
Fighting016_x264.mp4,00:00.0,00:02.2,normal
Fighting016_x264.mp4,00:02.3,00:11.8,normal
Fighting016_x264.mp4,00:13.5,00:25.7,normal
Fighting016_x264.mp4,00:27.3,00:51.9,normal
Fighting016_x264.mp4,00:51.9,01:01.5,normal
Fighting016_x264.mp4,01:08.9,01:15.6,normal
Fighting016_x264.mp4,01:22.5,01:33.5,normal
Fighting017_x264.mp4,00:00.6,00:12.9,normal
Fighting017_x264.mp4,00:02.6,00:04.9,normal
Fighting017_x264.mp4,00:02.6,00:14.9,normal
Fighting017_x264.mp4,00:16.8,00:18.2,normal
Fighting017_x264.mp4,00:18.8,00:39.2,normal
Fighting017_x264.mp4,00:39.2,01:07.4,normal
Fighting017_x264.mp4,00:53.2,00:55.4,suspicious
Fighting017_x264.mp4,00:55.2,00:57.4,suspicious
Fighting017_x264.mp4,00:59.2,01:07.4,suspicious
Fighting018_x264.mp4,00:01.6,00:02.4,normal
Fighting018_x264.mp4,00:03.2,00:06.7,normal
Fighting018_x264.mp4,00:06.2,00:08.7,suspicious
Fighting018_x264.mp4,00:08.2,00:11.7,suspicious
Fighting018_x264.mp4,00:11.2,00:16.2,suspicious
Fighting018_x264.mp4,00:20.7,00:35.9,normal
Fighting019_x264.mp4,00:13.6,00:20.0,normal
Fighting019_x264.mp4,00:20.3,00:22.7,normal
Fighting019_x264.mp4,00:20.3,00:23.7,normal
Fighting019_x264.mp4,00:23.7,00:29.6,normal
Fighting019_x264.mp4,00:29.6,00:38.9,normal
Fighting019_x264.mp4,00:38.9,00:48.5,normal
Fighting019_x264.mp4,00:56.7,01:18.0,normal
Fighting019_x264.mp4,00:56.7,01:18.0,normal
Fighting019_x264.mp4,01:20.3,01:28.9,normal
Fighting020_x264.mp4,00:00.0,00:01.3,normal
Fighting020_x264.mp4,00:01.3,00:02.3,normal
Fighting020_x264.mp4,00:02.3,00:04.3,normal
Fighting020_x264.mp4,00:03.3,00:07.0,normal
Fighting020_x264.mp4,00:05.7,00:08.8,normal
Fighting020_x264.mp4,00:08.7,00:13.8,normal
Fighting020_x264.mp4,00:13.7,00:22.8,normal
Fighting020_x264.mp4,00:09.6,00:24.3,normal
Fighting020_x264.mp4,00:24.5,00:35.5,normal
Fighting020_x264.mp4,00:24.5,00:35.5,normal
Fighting020_x264.mp4,00:34.8,00:43.8,normal
Fighting020_x264.mp4,00:48.8,00:59.8,suspicious
Fighting020_x264.mp4,01:10.3,01:13.0,suspicious
Fighting021_x264.mp4,00:02.4,00:10.0,normal
Fighting021_x264.mp4,00:00.0,00:15.7,normal
Fighting021_x264.mp4,00:15.0,00:20.7,normal
Fighting021_x264.mp4,00:16.0,00:32.7,normal
Fighting021_x264.mp4,00:27.9,00:33.3,normal
Fighting021_x264.mp4,00:27.9,00:41.3,normal
Fighting021_x264.mp4,00:33.9,00:44.3,suspicious
Fighting021_x264.mp4,00:42.0,00:49.7,suspicious
Fighting021_x264.mp4,00:46.0,00:48.7,suspicious
Fighting021_x264.mp4,00:51.2,01:20.9,normal
Fighting021_x264.mp4,01:20.9,01:26.9,normal
Fighting021_x264.mp4,01:28.5,01:53.1,normal
Fighting021_x264.mp4,01:36.5,01:53.1,normal
Fighting023_x264.mp4,00:08.5,00:10.4,normal
Fighting023_x264.mp4,00:11.5,00:12.7,normal
Fighting023_x264.mp4,00:12.7,00:22.5,normal
Fighting023_x264.mp4,00:22.5,00:23.4,normal
Fighting023_x264.mp4,00:23.5,00:28.3,normal
Fighting026_x264.mp4,00:07.0,00:10.3,normal
Fighting026_x264.mp4,00:11.0,00:14.3,normal
Fighting026_x264.mp4,00:14.0,00:23.3,normal
Fighting026_x264.mp4,00:23.3,00:25.3,suspicious
Fighting026_x264.mp4,00:18.8,00:29.2,suspicious
Fighting026_x264.mp4,00:36.1,00:53.7,suspicious
Fighting026_x264.mp4,00:49.1,00:53.7,normal
Fighting026_x264.mp4,00:58.4,01:37.1,normal
Fighting026_x264.mp4,01:03.4,01:07.1,normal
Fighting026_x264.mp4,01:17.4,01:26.1,normal
Fighting026_x264.mp4,01:28.4,01:32.1,normal
Fighting026_x264.mp4,01:37.9,01:47.1,normal
Fighting026_x264.mp4,01:43.9,01:45.1,normal
Fighting026_x264.mp4,01:45.9,01:52.2,normal
Fighting028_x264.mp4,00:04.9,00:17.8,suspicious
Fighting028_x264.mp4,00:18.8,00:27.3,suspicious
Fighting028_x264.mp4,00:31.8,00:37.3,normal
Fighting028_x264.mp4,00:35.3,00:43.0,suspicious
Fighting028_x264.mp4,00:42.8,00:49.3,suspicious
Fighting028_x264.mp4,00:51.4,00:59.4,suspicious
Fighting028_x264.mp4,00:58.0,01:02.0,suspicious
Fighting028_x264.mp4,01:00.0,01:13.0,suspicious
Fighting028_x264.mp4,01:11.0,01:15.0,suspicious
Fighting028_x264.mp4,01:15.0,01:20.0,normal
Fighting029_x264.mp4,00:02.8,00:12.9,normal
Fighting029_x264.mp4,00:12.8,00:22.9,normal
Fighting029_x264.mp4,00:23.8,00:33.1,suspicious
Fighting029_x264.mp4,00:37.4,01:08.9,suspicious
Fighting029_x264.mp4,00:37.4,01:08.9,suspicious
Fighting029_x264.mp4,01:10.7,01:23.6,suspicious
Fighting029_x264.mp4,01:34.6,01:59.2,suspicious
Fighting029_x264.mp4,02:06.7,02:25.0,suspicious
Fighting030_x264.mp4,00:00.7,00:10.8,normal
Fighting030_x264.mp4,00:17.1,00:31.6,suspicious
Fighting030_x264.mp4,00:38.9,00:45.6,suspicious
Fighting030_x264.mp4,00:47.4,01:00.9,suspicious
Fighting030_x264.mp4,00:47.4,01:00.9,normal
Fighting032_x264.mp4,00:03.0,00:09.9,normal
Fighting032_x264.mp4,00:10.1,00:15.6,normal
Fighting032_x264.mp4,00:16.1,00:17.6,normal
Fighting032_x264.mp4,00:17.6,00:22.0,normal
Fighting032_x264.mp4,00:18.6,00:21.0,normal
Fighting032_x264.mp4,00:21.6,00:24.0,normal
Fighting032_x264.mp4,00:24.4,00:38.2,normal
Fighting032_x264.mp4,00:36.0,00:43.8,normal
Fighting033_x264.mp4,00:01.5,00:07.5,normal
Fighting033_x264.mp4,00:05.5,00:08.5,normal
Fighting033_x264.mp4,00:07.5,00:14.0,normal
Fighting033_x264.mp4,00:14.5,00:18.1,normal
Fighting033_x264.mp4,00:16.0,00:21.4,normal
Fighting033_x264.mp4,00:21.0,00:24.4,normal
Fighting033_x264.mp4,00:24.4,00:36.4,normal
Fighting033_x264.mp4,00:29.4,00:34.8,normal
Fighting035_x264.mp4,00:00.0,00:03.0,normal
Fighting035_x264.mp4,00:04.1,00:19.8,normal
Fighting035_x264.mp4,00:22.8,00:29.6,normal
Fighting038_x264.mp4,00:03.6,00:10.7,normal
Fighting038_x264.mp4,00:11.3,00:13.7,normal
Fighting038_x264.mp4,00:14.9,00:18.2,normal
Fighting038_x264.mp4,00:18.2,00:20.2,normal
Fighting038_x264.mp4,00:20.2,00:23.2,normal
Fighting038_x264.mp4,00:23.2,00:24.2,suspicious
Fighting038_x264.mp4,00:24.3,00:26.6,suspicious
Fighting038_x264.mp4,00:24.3,00:26.6,suspicious
RoadAccidents001_x264.mp4,00:03.8,00:14.2,normal
RoadAccidents001_x264.mp4,00:14.6,00:45.0,normal
RoadAccidents001_x264.mp4,00:32.7,00:45.0,normal
RoadAccidents002_x264.mp4,00:09.2,00:11.0,suspicious
RoadAccidents002_x264.mp4,00:00.0,00:07.9,suspicious
RoadAccidents002_x264.mp4,00:00.0,00:07.9,normal
RoadAccidents003_x264.mp4,00:06.1,00:17.8,normal
RoadAccidents003_x264.mp4,00:17.8,00:43.2,normal
RoadAccidents003_x264.mp4,00:43.2,00:49.0,normal
RoadAccidents003_x264.mp4,00:09.8,00:40.0,normal
RoadAccidents004_x264.mp4,00:03.9,00:12.0,normal
RoadAccidents004_x264.mp4,00:00.0,00:12.0,normal
RoadAccidents005_x264.mp4,00:00.0,00:07.1,suspicious
RoadAccidents006_x264.mp4,00:00.4,00:03.2,suspicious
RoadAccidents006_x264.mp4,00:03.2,00:05.2,suspicious
RoadAccidents006_x264.mp4,00:08.2,00:13.4,suspicious
RoadAccidents006_x264.mp4,00:18.2,00:24.6,suspicious
RoadAccidents006_x264.mp4,00:31.2,00:37.2,suspicious
RoadAccidents006_x264.mp4,00:14.5,00:15.4,suspicious
RoadAccidents006_x264.mp4,00:17.0,00:17.8,normal
RoadAccidents006_x264.mp4,00:21.0,00:21.6,normal
RoadAccidents006_x264.mp4,00:48.2,00:50.4,normal
RoadAccidents006_x264.mp4,00:51.2,00:56.0,normal
RoadAccidents006_x264.mp4,00:06.5,00:11.1,normal
RoadAccidents006_x264.mp4,00:34.1,00:41.6,suspicious
RoadAccidents006_x264.mp4,00:42.9,00:50.4,suspicious
RoadAccidents007_x264.mp4,00:00.0,00:08.5,normal
RoadAccidents007_x264.mp4,00:08.5,00:12.0,normal
RoadAccidents007_x264.mp4,00:21.7,00:36.7,normal
RoadAccidents007_x264.mp4,00:23.0,00:26.0,normal
RoadAccidents007_x264.mp4,00:36.2,00:36.7,normal
RoadAccidents007_x264.mp4,00:14.9,00:25.2,normal
RoadAccidents008_x264.mp4,00:05.0,00:12.9,suspicious
RoadAccidents008_x264.mp4,00:13.0,00:19.0,suspicious
RoadAccidents008_x264.mp4,00:19.0,00:23.6,suspicious
RoadAccidents008_x264.mp4,00:24.0,00:30.6,normal
RoadAccidents009_x264.mp4,00:06.8,00:11.4,suspicious
RoadAccidents009_x264.mp4,00:07.0,00:13.5,suspicious
RoadAccidents009_x264.mp4,00:04.0,00:06.8,normal
RoadAccidents009_x264.mp4,00:08.8,00:17.4,normal
